time_hours,flux
3.9549,1.00109
3.98,0.999054
4.005,1.000669
4.03,1.000559
4.0551,0.999893
4.0801,1.001053
4.1051,0.999381
4.1302,1.000367
4.1552,1.001113
4.1802,0.999206
4.2053,0.999191
4.2303,0.999548
4.2553,0.999819
4.2804,0.999831
4.3054,1.000108
4.3304,0.999539
4.3554,0.99956
4.3805,0.999248
4.4055,0.999878
4.4305,0.999715
4.4556,1.001108
4.4806,1.000945
4.5056,0.99889
4.5307,1.000037
4.5557,1.000265
4.5807,1.00124
4.6058,1.001398
4.6308,1.001298
4.6558,0.999475
4.6809,0.998954
4.7059,0.999474
4.7309,0.999057
4.7559,1.000721
4.781,1.000753
4.806,0.999357
4.831,0.999276
4.8561,0.999522
4.8811,1.001034
4.9061,0.998404
4.9312,1.000811
4.9562,1.000919
4.9812,1.00093
5.0063,1.000843
5.0313,1.000936
5.0563,0.999866
5.0814,0.999539
5.1064,0.998593
5.1314,0.999715
5.1564,1.000383
5.1815,1.000368
5.2065,1.001013
5.2315,1.000069
5.2566,1.000675
5.2816,1.001148
5.3066,1.000328
5.3317,1.000007
5.3567,0.998953
5.3817,0.999371
5.4068,1.001175
5.4318,1.00044
5.4568,0.998707
5.4819,1.000434
5.5069,0.99962
5.5319,1.001037
5.5569,0.999735
5.582,1.00021
5.607,1.001528
5.632,1.000978
5.6571,1.00056
5.6821,1.001681
5.7071,1.001373
5.7322,0.99954
5.7572,1.000141
5.7822,1.000327
5.8073,1.000895
5.8323,0.999392
5.8573,0.998032
5.8824,0.999733
5.9074,0.998787
5.9324,1.000145
5.9574,0.99654
5.9825,1.000302
6.0075,0.997588
6.0325,0.996147
6.0576,0.99788
6.0826,0.99848
6.1076,0.997176
6.1327,0.998091
6.1577,0.99653
6.1827,0.997911
6.2078,0.996319
6.2328,0.996761
6.2578,0.997726
6.2829,0.996424
6.3079,0.995413
6.3329,0.994997
6.3579,0.995811
6.383,0.994221
6.408,0.994817
6.433,0.994353
6.4581,0.993026
6.4831,0.994702
6.5081,0.995136
6.5332,0.993714
6.5582,0.992451
6.5832,0.993993
6.6083,0.991593
6.6333,0.99261
6.6583,0.99292
6.6834,0.992289
6.7084,0.991118
6.7334,0.992756
6.7584,0.992251
6.7835,0.991796
6.8085,0.992868
6.8335,0.991245
6.8586,0.991846
6.8836,0.98935
6.9086,0.991428
6.9337,0.989959
6.9587,0.991257
6.9837,0.9894
7.0088,0.990978
7.0338,0.989875
7.0588,0.990624
7.0839,0.990844
7.1089,0.989723
7.1339,0.988249
7.1589,0.989363
7.184,0.987965
7.209,0.988852
7.234,0.987639
7.2591,0.987201
7.2841,0.987188
7.3091,0.988108
7.3342,0.987464
7.3592,0.987878
7.3842,0.986689
7.4093,0.988178
7.4343,0.985421
7.4593,0.986465
7.4844,0.985349
7.5094,0.986387
7.5344,0.987227
7.5594,0.985901
7.5845,0.986415
7.6095,0.985807
7.6345,0.985278
7.6596,0.985797
7.6846,0.984892
7.7096,0.984558
7.7347,0.984107
7.7597,0.984662
7.7847,0.982728
7.8098,0.984673
7.8348,0.981598
7.8598,0.983245
7.8849,0.983685
7.9099,0.982323
7.9349,0.982997
7.9599,0.981916
7.985,0.981866
8.01,0.983325
8.035,0.983044
8.0601,0.982141
8.0851,0.982119
8.1101,0.983683
8.1352,0.982546
8.1602,0.983855
8.1852,0.98376
8.2103,0.983334
8.2353,0.984714
8.2603,0.986227
8.2854,0.982643
8.3104,0.983968
8.3354,0.984493
8.3605,0.984487
8.3855,0.986465
8.4105,0.985344
8.4355,0.986088
8.4606,0.986263
8.4856,0.987258
8.5106,0.985166
8.5357,0.98618
8.5607,0.985625
8.5857,0.984862
8.6108,0.985296
8.6358,0.986535
8.6608,0.986939
8.6859,0.989022
8.7109,0.988065
8.7359,0.987931
8.761,0.987247
8.786,0.987398
8.811,0.989178
8.836,0.990419
8.8611,0.988215
8.8861,0.989277
8.9111,0.989554
8.9362,0.989086
8.9612,0.991289
8.9862,0.991939
9.0113,0.991511
9.0363,0.991963
9.0613,0.991354
9.0864,0.989504
9.1114,0.990718
9.1364,0.991092
9.1615,0.99154
9.1865,0.992821
9.2115,0.991445
9.2365,0.994441
9.2616,0.992254
9.2866,0.992903
9.3116,0.99437
9.3367,0.993719
9.3617,0.992485
9.3867,0.993134
9.4118,0.993523
9.4368,0.991719
9.4618,0.993835
9.4869,0.993688
9.5119,0.994148
9.5369,0.994819
9.562,0.996226
9.587,0.996399
9.612,0.995599
9.637,0.994579
9.6621,0.995023
9.6871,0.996473
9.7121,0.995356
9.7372,0.995754
9.7622,0.994919
9.7872,0.997491
9.8123,0.996902
9.8373,0.997831
9.8623,0.997845
9.8874,0.997766
9.9124,0.998003
9.9374,0.998644
9.9625,0.9965
9.9875,0.997341
10.0125,0.998581
10.0375,1.001169
10.0626,0.99841
10.0876,0.999131
10.1126,0.998338
10.1377,0.999675
10.1627,0.999486
10.1877,0.999634
10.2128,1.000967
10.2378,1.001238
10.2628,1.000353
10.2879,0.998482
10.3129,1.001573
10.3379,1.001207
10.363,0.999871
10.388,1.000592
10.413,1.001443
10.438,0.999075
10.4631,0.999414
10.4881,0.9978
10.5131,1.000349
10.5382,0.999173
10.5632,0.998617
10.5882,0.999075
10.6133,1.000884
10.6383,1.001677
10.6633,1.000214
10.6884,1.001088
10.7134,1.000808
10.7384,0.999499
10.7635,1.001603
10.7885,1.000641
10.8135,1.001692
10.8385,1.000132
10.8636,1.001031
10.8886,0.998876
10.9136,1.000393
10.9387,1.000074
10.9637,1.001233
10.9887,1.001682
11.0138,1.001715
11.0388,1.000623
11.0638,1.000721
11.0889,0.999853
11.1139,1.000266
11.1389,1.000083
11.164,0.999805
11.189,1.000702
11.214,1.000073
11.239,1.001672
11.2641,0.999946
11.2891,1.000257
11.3141,1.000427
11.3392,1.001866
11.3642,1.000115
11.3892,1.000047
11.4143,0.998696
11.4393,1.00019
11.4643,1.000827
11.4894,1.000124
11.5144,1.000495
11.5394,1.000438
11.5645,0.999253
11.5895,1.000075
11.6145,1.001415
11.6395,1.000054
11.6646,1.0002
11.6896,0.998894
11.7146,0.99819
11.7397,1.001341
11.7647,0.999378
11.7897,0.999813
11.8148,1.001139
11.8398,1.00113
11.8648,1.001929
11.8899,1.000802
11.9149,1.000699
11.9399,1.000949
11.965,1.000874
11.99,0.999049
12.015,0.998088
12.0401,1.000188
12.0651,1.000835
12.0901,0.999717
12.1151,1.000229
12.1402,1.000153
12.1652,0.99874
12.1902,1.001
12.2153,1.001233
12.2403,1.00011
12.2653,1.00157
12.2904,0.999285
12.3154,1.001306
12.3404,1.001024
12.3655,1.001829
12.3905,0.999603
12.4155,0.999849
12.4406,1.000263
12.4656,1.001008
12.4906,1.001008
12.5156,1.00075
12.5407,0.999822
12.5657,0.999901
12.5907,0.998984
12.6158,1.000314
12.6408,1.00113
12.6658,0.998781
12.6909,1.000869
12.7159,1.001254
12.7409,1.001232
12.766,1.000047
12.791,0.998873
12.816,1.000252
12.8411,0.999507
12.8661,1.000192
12.8911,1.001429
12.9161,1.000645
12.9412,0.999761
12.9662,1.000742
12.9912,1.000164
13.0163,1.000073
13.0413,1.000515
13.0663,1.000751
13.0914,0.999759
13.1164,1.000617
13.1414,0.999157
13.1665,0.998973
13.1915,1.001382
13.2165,0.999723
13.2416,0.999676
13.2666,0.999296
13.2916,1.001498
13.3166,1.001252
13.3417,0.99956
13.3667,0.999018
13.3917,1.001299
13.4168,1.000333
13.4418,0.999851
13.4668,0.999518
13.4919,0.9992
13.5169,1.000781
13.5419,1.00032
13.567,0.998618
13.592,0.999276
13.617,0.99991
13.6421,0.999257
13.6671,1.000206
13.6921,0.99851
13.7171,0.999384
13.7422,1.000711
13.7672,1.000434
13.7922,0.999592
13.8173,0.999949
13.8423,0.999959
13.8673,1.000288
13.8924,1.000531
13.9174,1.000791
13.9424,0.99996
13.9675,1.001338
13.9925,1.00151
14.0175,1.000709
14.0426,0.999338
14.0676,0.998502
14.0926,1.00002
14.1176,1.0011
14.1427,1.00089
14.1677,0.999938
14.1927,1.00042
14.2178,1.002029
14.2428,0.998665
14.2678,1.000754
14.2929,1.000759
14.3179,0.998933
14.3429,0.999569
14.368,1.000041
14.393,0.998988
14.418,1.000066
14.4431,0.998664
14.4681,0.999571
14.4931,0.998935
14.5181,0.999659
14.5432,0.999436
14.5682,0.998744
14.5932,0.999719
14.6183,0.997958
14.6433,0.998201
14.6683,0.999461
14.6934,0.997823
14.7184,0.999175
14.7434,0.999541
14.7685,0.997571
14.7935,0.99604
14.8185,0.996988
14.8436,0.995475
14.8686,0.997346
14.8936,0.996698
14.9186,0.996199
14.9437,0.997375
14.9687,0.997016
14.9937,0.995754
15.0188,0.996521
15.0438,0.996397
15.0688,0.997524
15.0939,0.996467
15.1189,0.995359
15.1439,0.995563
15.169,0.997314
15.194,0.995258
15.219,0.995429
15.2441,0.995754
15.2691,0.994029
15.2941,0.995115
15.3191,0.99379
15.3442,0.994605
15.3692,0.9963
15.3942,0.994641
15.4193,0.994478
15.4443,0.994362
15.4693,0.994003
15.4944,0.994795
15.5194,0.994076
15.5444,0.99435
15.5695,0.994143
15.5945,0.993382
15.6195,0.994488
15.6446,0.994247
15.6696,0.994557
15.6946,0.994117
15.7196,0.992222
15.7447,0.992093
15.7697,0.994749
15.7947,0.9918
15.8198,0.992317
15.8448,0.992869
15.8698,0.992664
15.8949,0.993829
15.9199,0.992897
15.9449,0.992103
15.97,0.992587
15.995,0.992211
16.02,0.993165
16.0451,0.994356
16.0701,0.991581
16.0951,0.991781
16.1202,0.991248
16.1452,0.993321
16.1702,0.992159
16.1952,0.993219
16.2203,0.992555
16.2453,0.992621
16.2703,0.992944
16.2954,0.993175
16.3204,0.994241
16.3454,0.994001
16.3705,0.994441
16.3955,0.994008
16.4205,0.99453
16.4456,0.99472
16.4706,0.992848
16.4956,0.995505
16.5207,0.993348
16.5457,0.996455
16.5707,0.995874
16.5957,0.994708
16.6208,0.993603
16.6458,0.994605
16.6708,0.994204
16.6959,0.995504
16.7209,0.995064
16.7459,0.996301
16.771,0.994874
16.796,0.994618
16.821,0.996233
16.8461,0.994575
16.8711,0.99581
16.8961,0.995441
16.9212,0.995494
16.9462,0.997813
16.9712,0.998847
16.9962,0.996723
17.0213,0.996569
17.0463,0.996402
17.0713,0.997124
17.0964,0.997239
17.1214,0.998047
17.1464,0.997156
17.1715,0.998776
17.1965,0.997261
17.2215,0.997649
17.2466,0.997601
17.2716,0.997443
17.2966,0.995966
17.3217,0.998707
17.3467,0.999737
17.3717,0.998165
17.3967,0.998243
17.4218,0.997866
17.4468,0.998837
17.4718,0.998454
17.4969,0.998966
17.5219,0.999296
17.5469,0.999356
17.572,0.999082
17.597,1.000122
17.622,0.998809
17.6471,0.998775
17.6721,0.999648
17.6971,1.00055
17.7222,0.998584
17.7472,1.000791
17.7722,0.998303
17.7972,1.000908
17.8223,0.999994
17.8473,0.99994
17.8723,1.001001
17.8974,0.999861
17.9224,0.99928
17.9474,1.000704
17.9725,0.999716
17.9975,0.999658
18.0225,0.999144
18.0476,1.000911
18.0726,1.000115
18.0976,0.999751
18.1227,1.000106
18.1477,1.000041
18.1727,1.000566
18.1977,1.001176
18.2228,1.000094
18.2478,0.99978
18.2728,0.99984
18.2979,1.000937
18.3229,1.001141
18.3479,1.000866
18.373,1.001433
18.398,0.999618
18.423,0.999076
18.4481,0.998697
18.4731,0.999772
18.4981,0.999956
18.5232,1.000115
18.5482,0.999056
18.5732,0.999906
18.5982,1.001036
18.6233,1.001418
18.6483,0.999019
18.6733,1.000881
18.6984,0.999612
18.7234,0.999246
18.7484,0.999942
18.7735,1.000725
18.7985,0.998121
18.8235,1.001426
18.8486,1.000762
18.8736,1.000955
18.8986,0.999544
18.9237,1.000577
18.9487,1.00088
18.9737,0.999744
18.9987,1.001043
19.0238,1.000415
19.0488,1.000786
19.0738,0.999305
19.0989,1.000209
19.1239,0.999929
19.1489,1.00105
19.174,0.99869
19.199,0.999179
19.224,1.00086
19.2491,1.001644
19.2741,1.000058
19.2991,1.001076
19.3242,1.000308
19.3492,1.000426
19.3742,1.00081
19.3992,0.999
19.4243,1.000189
19.4493,1.000297
19.4743,1.000625
19.4994,0.998876
19.5244,0.99946
19.5494,1.000752
19.5745,1.001677
19.5995,0.998254
19.6245,0.999439
19.6496,0.999639
19.6746,1.002394
19.6996,1.001477
19.7247,0.999843
19.7497,0.999556
19.7747,1.000215
19.7997,0.999659
19.8248,1.000732
19.8498,1.001226
19.8748,0.999694
19.8999,1.000257
19.9249,0.998717
19.9499,1.001307
19.975,1.00018
20.0,0.998551
20.025,0.998932
20.0501,0.999878
20.0751,0.998678
20.1001,0.998518
20.1252,1.000002
20.1502,1.001301
20.1752,0.999826
20.2003,0.999599
20.2253,1.001638
20.2503,1.000184
20.2753,0.999694
20.3004,0.998657
20.3254,1.001054
20.3504,0.999599
20.3755,0.99978
20.4005,0.998021
20.4255,0.999909
20.4506,1.00068
20.4756,0.998713
20.5006,0.998456
20.5257,0.999202
20.5507,1.000931
20.5757,1.001465
20.6008,0.999351
20.6258,1.000839
20.6508,1.000215
20.6758,1.000828
20.7009,0.999138
20.7259,0.999594
20.7509,1.000105
20.776,0.999632
20.801,0.999272
20.826,0.999779
20.8511,1.000479
20.8761,1.00066
20.9011,0.999476
20.9262,0.999189
20.9512,0.999748
20.9762,1.001022
21.0013,1.00055
21.0263,1.000098
21.0513,0.999266
21.0763,0.999581
21.1014,1.00073
21.1264,1.000327
21.1514,0.999171
21.1765,0.999145
21.2015,0.999793
21.2265,1.000362
21.2516,0.999089
21.2766,1.000709
21.3016,1.000353
21.3267,1.000622
21.3517,0.998532
21.3767,0.999932
21.4018,1.001122
21.4268,1.000399
21.4518,0.999977
21.4768,0.999102
21.5019,1.000067
21.5269,1.000438
21.5519,0.999843
21.577,0.999992
21.602,1.000092
21.627,0.999241
21.6521,1.00035
21.6771,0.999541
21.7021,1.000108
21.7272,1.000455
21.7522,1.000687
21.7772,1.000437
21.8023,1.001102
21.8273,1.000899
21.8523,0.999073
21.8773,0.99982
21.9024,0.998944
21.9274,0.999664
21.9524,0.998909
21.9775,0.999581
22.0025,0.998109
22.0275,0.998999
22.0526,0.995738
22.0776,0.997549
22.1026,0.997316
22.1277,0.996588
22.1527,0.995863
22.1777,0.996216
22.2028,0.995625
22.2278,0.995907
22.2528,0.996762
22.2778,0.994949
22.3029,0.996324
22.3279,0.994607
22.3529,0.995114
22.378,0.994717
22.403,0.99543
22.428,0.995254
22.4531,0.994123
22.4781,0.995635
22.5031,0.993366
22.5282,0.995298
22.5532,0.993705
22.5782,0.993089
22.6033,0.992706
22.6283,0.992346
22.6533,0.991333
22.6783,0.99197
22.7034,0.993598
22.7284,0.991852
22.7534,0.991644
22.7785,0.991324
22.8035,0.993605
22.8285,0.991009
22.8536,0.992268
22.8786,0.990897
22.9036,0.991061
22.9287,0.990135
22.9537,0.990282
22.9787,0.988501
23.0038,0.990078
23.0288,0.990213
23.0538,0.988581
23.0788,0.988706
23.1039,0.988295
23.1289,0.990371
23.1539,0.989118
23.179,0.988544
23.204,0.987057
23.229,0.989363
23.2541,0.989204
23.2791,0.989459
23.3041,0.987579
23.3292,0.987175
23.3542,0.987193
23.3792,0.986209
23.4043,0.986923
23.4293,0.985627
23.4543,0.98604
23.4793,0.986103
23.5044,0.986837
23.5294,0.984834
23.5544,0.984036
23.5795,0.983834
23.6045,0.98378
23.6295,0.985772
23.6546,0.984564
23.6796,0.985149
23.7046,0.984466
23.7297,0.986338
23.7547,0.983912
23.7797,0.984427
23.8048,0.983337
23.8298,0.98332
23.8548,0.982998
23.8798,0.981205
23.9049,0.983442
23.9299,0.982013
23.9549,0.983094
23.98,0.98047
24.005,0.981926
24.03,0.982883
24.0551,0.982216
24.0801,0.983412
24.1051,0.982225
24.1302,0.983702
24.1552,0.982784
24.1802,0.981492
24.2053,0.982537
24.2303,0.983479
24.2553,0.982869
24.2804,0.983015
24.3054,0.983191
24.3304,0.985506
24.3554,0.984723
24.3805,0.985962
24.4055,0.982485
24.4305,0.986544
24.4556,0.985605
24.4806,0.985622
24.5056,0.984966
24.5307,0.986287
24.5557,0.986174
24.5807,0.987626
24.6058,0.986677
24.6308,0.988946
24.6558,0.986821
24.6809,0.986958
24.7059,0.98806
24.7309,0.987742
24.7559,0.986875
24.781,0.987666
24.806,0.986858
24.831,0.989091
24.8561,0.990101
24.8811,0.987829
24.9061,0.987362
24.9312,0.989911
24.9562,0.99014
24.9812,0.987702
25.0063,0.990668
25.0313,0.989912
25.0563,0.990602
25.0814,0.98994
25.1064,0.991433
25.1314,0.990643
25.1564,0.99117
25.1815,0.990688
25.2065,0.991973
25.2315,0.990496
25.2566,0.992155
25.2816,0.992045
25.3066,0.993989
25.3317,0.99094
25.3567,0.99107
25.3817,0.992409
25.4068,0.992163
25.4318,0.993821
25.4568,0.992256
25.4819,0.992885
25.5069,0.993866
25.5319,0.992661
25.5569,0.995145
25.582,0.994152
25.607,0.993485
25.632,0.993863
25.6571,0.994608
25.6821,0.993885
25.7071,0.994284
25.7322,0.997313
25.7572,0.994291
25.7822,0.995289
25.8073,0.995733
25.8323,0.999213
25.8573,0.996821
25.8824,0.997884
25.9074,0.994999
25.9324,0.998788
25.9574,0.996052
25.9825,0.996726
26.0075,0.998104
26.0325,0.997463
26.0576,0.9973
26.0826,0.996606
26.1076,0.998349
26.1327,0.998876
26.1577,0.998354
26.1827,0.99759
26.2078,0.998441
26.2328,1.00015
26.2578,0.99982
26.2829,0.999709
26.3079,1.001331
26.3329,0.999898
26.3579,1.000795
26.383,0.998833
26.408,0.999072
26.433,0.999826
26.4581,1.000121
26.4831,0.999638
26.5081,0.999468
26.5332,0.998153
26.5582,0.999089
26.5832,1.000352
26.6083,0.998836
26.6333,0.998831
26.6583,0.999217
26.6834,0.998413
26.7084,0.999394
26.7334,0.999222
26.7584,0.999403
26.7835,0.999592
26.8085,0.999476
26.8335,0.998704
26.8586,0.999544
26.8836,0.998723
26.9086,0.999222
26.9337,0.999239
26.9587,1.000604
26.9837,0.998762
27.0088,0.999013
27.0338,0.999361
27.0588,0.99942
27.0839,0.998352
27.1089,0.998993
27.1339,0.999061
27.1589,0.998845
27.184,0.999343
27.209,0.999161
27.234,0.998284
27.2591,0.998603
27.2841,0.999636
27.3091,0.999323
27.3342,0.999669
27.3592,0.99993
27.3842,1.000356
27.4093,0.998695
27.4343,0.999353
27.4593,1.001465
27.4844,1.000201
27.5094,0.998773
27.5344,0.99903
27.5594,0.99933
27.5845,0.998732
27.6095,0.997663
27.6345,0.999449
27.6596,0.998845
27.6846,0.999534
27.7096,0.999503
27.7347,1.001321
27.7597,0.999738
27.7847,0.997875
27.8098,0.99995
27.8348,1.000593
27.8598,1.000464
27.8849,0.996839
27.9099,0.998984
27.9349,0.998951
27.9599,0.998788
27.985,1.001175
28.01,0.999311
28.035,1.00045
28.0601,0.99912
28.0851,1.000225
28.1101,1.001447
28.1352,0.999271
28.1602,0.999994
28.1852,0.998851
28.2103,1.000064
28.2353,0.999778
28.2603,1.000407
28.2854,1.00024
28.3104,0.999136
28.3354,1.000859
28.3605,0.999304
28.3855,0.999815
28.4105,0.999315
28.4355,0.998453
28.4606,0.998913
28.4856,1.001789
28.5106,0.999344
28.5357,0.999315
28.5607,1.000305
28.5857,0.999836
28.6108,0.999925
28.6358,0.999915
28.6608,1.001469
28.6859,0.999505
28.7109,0.999952
28.7359,0.998047
28.761,0.997672
28.786,0.999557
28.811,0.997761
28.836,0.999042
28.8611,0.999885
28.8861,0.999072
28.9111,0.999313
28.9362,1.000159
28.9612,1.000758
28.9862,1.000405
29.0113,0.998947
29.0363,0.999907
29.0613,1.000343
29.0864,0.999114
29.1114,0.99999
29.1364,1.000433
29.1615,0.999158
29.1865,0.99794
29.2115,0.997732
29.2365,0.999168
29.2616,0.998924
29.2866,0.999819
29.3116,0.999701
29.3367,1.000656
29.3617,0.999523
29.3867,0.99885
29.4118,0.999627
29.4368,1.001315
29.4618,1.000146
29.4869,0.997397
29.5119,0.99968
29.5369,0.99963
29.562,0.999622
29.587,1.000448
29.612,0.99846
29.637,0.998107
29.6621,0.99985
29.6871,0.999712
29.7121,0.999253
29.7372,0.998798
29.7622,0.999165
29.7872,0.999342
29.8123,0.997843
29.8373,0.999201
29.8623,0.999156
29.8874,0.99865
29.9124,1.000333
29.9374,1.000069
29.9625,0.998584
29.9875,0.999411
30.0125,0.999069
30.0375,0.998787
30.0626,1.000375
30.0876,0.999653
30.1126,1.000564
30.1377,0.998921
30.1627,1.000579
30.1877,0.999903
30.2128,0.99916
30.2378,1.000433
30.2628,0.99945
30.2879,0.998446
30.3129,0.999257
30.3379,0.998833
30.363,0.998524
30.388,0.998355
30.413,0.998579
30.438,0.998433
30.4631,0.999134
30.4881,0.99726
30.5131,0.998729
30.5382,0.996471
30.5632,0.99708
30.5882,0.999383
30.6133,0.999119
30.6383,0.99695
30.6633,0.997883
30.6884,0.996202
30.7134,0.997516
30.7384,0.997332
30.7635,0.996629
30.7885,0.996264
30.8135,0.996982
30.8385,0.994917
30.8636,0.996876
30.8886,0.996955
30.9136,0.995954
30.9387,0.997257
30.9637,0.995033
30.9887,0.996893
31.0138,0.995726
31.0388,0.99667
31.0638,0.995669
31.0889,0.994519
31.1139,0.995181
31.1389,0.994464
31.164,0.996116
31.189,0.996589
31.214,0.994707
31.239,0.996067
31.2641,0.994243
31.2891,0.994905
31.3141,0.995917
31.3392,0.995435
31.3642,0.992921
31.3892,0.995083
31.4143,0.994812
31.4393,0.992232
31.4643,0.995026
31.4894,0.99395
31.5144,0.995817
31.5394,0.993347
31.5645,0.993242
31.5895,0.993249
31.6145,0.991993
31.6395,0.992832
31.6646,0.992969
31.6896,0.993065
31.7146,0.990882
31.7397,0.990654
31.7647,0.992206
31.7897,0.992194
31.8148,0.992398
31.8398,0.991573
31.8648,0.991914
31.8899,0.992354
31.9149,0.991832
31.9399,0.992044
31.965,0.991247
31.99,0.990284
32.015,0.991748
32.0401,0.99017
32.0651,0.990525
32.0901,0.991344
32.1151,0.99204
32.1402,0.991952
32.1652,0.991017
32.1902,0.994131
32.2153,0.991383
32.2403,0.992192
32.2653,0.9934
32.2904,0.992834
32.3154,0.992653
32.3404,0.99383
32.3655,0.993035
32.3905,0.992127
32.4155,0.99506
32.4406,0.993413
32.4656,0.992553
32.4906,0.995148
32.5156,0.993022
32.5407,0.993299
32.5657,0.993046
32.5907,0.995388
32.6158,0.99286
32.6408,0.994838
32.6658,0.996025
32.6909,0.994659
32.7159,0.994177
32.7409,0.99474
32.766,0.995392
32.791,0.994092
32.816,0.99542
32.8411,0.994521
32.8661,0.995273
32.8911,0.994996
32.9161,0.996243
32.9412,0.997296
32.9662,0.994593
32.9912,0.995874
33.0163,0.996742
33.0413,0.995705
33.0663,0.996344
33.0914,0.997765
33.1164,0.995278
33.1414,0.996912
33.1665,0.997712
33.1915,0.997092
33.2165,0.996997
33.2416,0.998004
33.2666,0.997357
33.2916,0.997878
33.3166,0.998972
33.3417,0.996869
33.3667,0.997034
33.3917,0.995252
33.4168,0.99726
33.4418,0.999722
33.4668,0.997309
33.4919,0.998414
33.5169,0.997716
33.5419,0.998246
33.567,0.999085
33.592,0.999184
33.617,0.997567
33.6421,0.999204
33.6671,1.000004
33.6921,0.999955
33.7171,0.999216
33.7422,1.000136
33.7672,0.999677
33.7922,0.998957
33.8173,1.00063
33.8423,1.000414
33.8673,1.000577
33.8924,0.99989
33.9174,0.999377
33.9424,0.999433
33.9675,1.000748
33.9925,0.998829
34.0175,1.00104
34.0426,0.998487
34.0676,0.999396
34.0926,0.999642
34.1176,0.999065
34.1427,0.998764
34.1677,1.001262
34.1927,0.997595
34.2178,1.000243
34.2428,0.998785
34.2678,0.998818
34.2929,1.000464
34.3179,0.999824
34.3429,0.998729
34.368,0.998691
34.393,1.000871
34.418,0.999836
34.4431,0.999814
34.4681,0.999365
34.4931,1.000219
34.5181,0.999812
34.5432,0.999999
34.5682,0.998656
34.5932,1.00157
34.6183,0.998183
34.6433,0.998641
34.6683,0.998801
34.6934,1.000899
34.7184,1.000496
34.7434,1.000049
34.7685,0.998208
34.7935,0.999705
34.8185,0.997449
34.8436,0.998349
34.8686,1.000534
34.8936,0.998495
34.9186,0.99896
34.9437,0.999577
34.9687,0.999706
34.9937,0.997127
35.0188,1.00104
35.0438,1.001588
35.0688,0.999166
35.0939,0.999377
35.1189,0.998259
35.1439,0.999993
35.169,0.999769
35.194,1.00028
35.219,1.00024
35.2441,0.999431
35.2691,0.999234
35.2941,0.999752
35.3191,1.001
35.3442,0.999879
