time_hours,flux
6.3579,0.999713
6.383,1.000107
6.408,0.999837
6.433,1.000672
6.4581,0.999935
6.4831,1.000708
6.5081,1.000392
6.5332,1.000006
6.5582,1.000137
6.5832,1.000546
6.6083,0.999806
6.6333,0.999774
6.6583,0.999526
6.6834,1.000108
6.7084,1.000657
6.7334,1.000487
6.7584,0.999591
6.7835,0.999831
6.8085,1.000125
6.8335,0.999789
6.8586,1.000583
6.8836,1.000711
6.9086,1.000134
6.9337,0.9998
6.9587,1.000351
6.9837,0.999613
7.0088,0.99958
7.0338,1.000003
7.0588,0.999737
7.0839,1.000876
7.1089,0.99984
7.1339,1.000117
7.1589,0.999272
7.184,1.000811
7.209,1.001062
7.234,0.999995
7.2591,1.000305
7.2841,1.000366
7.3091,0.999961
7.3342,1.000306
7.3592,1.000424
7.3842,1.000204
7.4093,0.999557
7.4343,1.000293
7.4593,1.000372
7.4844,1.000623
7.5094,0.999862
7.5344,0.999531
7.5594,1.000741
7.5845,1.000664
7.6095,0.999512
7.6345,0.999753
7.6596,0.999668
7.6846,0.999821
7.7096,0.999942
7.7347,0.999632
7.7597,1.000593
7.7847,0.999653
7.8098,1.000236
7.8348,1.000347
7.8598,0.999396
7.8849,1.000391
7.9099,1.000134
7.9349,1.000292
7.9599,0.999853
7.985,1.000156
8.01,0.999127
8.035,0.99968
8.0601,0.999799
8.0851,0.999718
8.1101,1.000185
8.1352,1.000077
8.1602,1.000657
8.1852,1.000812
8.2103,0.999443
8.2353,1.000643
8.2603,0.999782
8.2854,1.000313
8.3104,0.998924
8.3354,1.000556
8.3605,1.002121
8.3855,1.000507
8.4105,1.000478
8.4355,1.000347
8.4606,1.000291
8.4856,0.999976
8.5106,0.999745
8.5357,0.9998
8.5607,0.999784
8.5857,0.999613
8.6108,0.999798
8.6358,0.999772
8.6608,1.000004
8.6859,1.000636
8.7109,0.999896
8.7359,1.00051
8.761,1.000784
8.786,1.000532
8.811,0.999743
8.836,1.000465
8.8611,1.000173
8.8861,0.999293
8.9111,0.999837
8.9362,0.999707
8.9612,0.999825
8.9862,1.000198
9.0113,0.999375
9.0363,0.999513
9.0613,1.001129
9.0864,1.000645
9.1114,0.999857
9.1364,0.999459
9.1615,0.99939
9.1865,1.001305
9.2115,1.000097
9.2365,0.999481
9.2616,0.999361
9.2866,0.999921
9.3116,1.000095
9.3367,1.000261
9.3617,1.000054
9.3867,0.99947
9.4118,0.999815
9.4368,0.999907
9.4618,1.000018
9.4869,1.000365
9.5119,1.000735
9.5369,0.999897
9.562,1.000828
9.587,1.000052
9.612,0.999994
9.637,1.000395
9.6621,1.000043
9.6871,0.999147
9.7121,1.000481
9.7372,1.000372
9.7622,1.000514
9.7872,1.000101
9.8123,0.999909
9.8373,0.999936
9.8623,1.00029
9.8874,1.000226
9.9124,1.000155
9.9374,1.000491
9.9625,1.000405
9.9875,0.999248
10.0125,0.999172
10.0375,1.001293
10.0626,1.00065
10.0876,1.000236
10.1126,0.999799
10.1377,0.999803
10.1627,1.000198
10.1877,0.999178
10.2128,1.000333
10.2378,0.999893
10.2628,0.999666
10.2879,0.999621
10.3129,0.999977
10.3379,1.000618
10.363,0.999824
10.388,1.000078
10.413,1.00083
10.438,1.000446
10.4631,0.999561
10.4881,0.999957
10.5131,1.000686
10.5382,1.00053
10.5632,1.000072
10.5882,1.000516
10.6133,1.000321
10.6383,1.000224
10.6633,0.999854
10.6884,0.999763
10.7134,0.999748
10.7384,1.000563
10.7635,1.00005
10.7885,1.000157
10.8135,0.999272
10.8385,1.000288
10.8636,1.000078
10.8886,1.000064
10.9136,1.000516
10.9387,0.999628
10.9637,1.000633
10.9887,0.999489
11.0138,1.000099
11.0388,0.99949
11.0638,0.999466
11.0889,1.000188
11.1139,0.999141
11.1389,1.000762
11.164,1.0001
11.189,1.001194
11.214,0.999843
11.239,0.99951
11.2641,0.999018
11.2891,1.00008
11.3141,0.999697
11.3392,1.000834
11.3642,0.9998
11.3892,1.000228
11.4143,1.00061
11.4393,1.000047
11.4643,1.000211
11.4894,1.000147
11.5144,0.999177
11.5394,1.000272
11.5645,1.00057
11.5895,1.001004
11.6145,0.998823
11.6395,1.000024
11.6646,1.000479
11.6896,1.00043
11.7146,0.999803
11.7397,1.000545
11.7647,1.000115
11.7897,1.00089
11.8148,1.000726
11.8398,0.999953
11.8648,1.000561
11.8899,1.000249
11.9149,1.000693
11.9399,1.000326
11.965,0.999693
11.99,0.999779
12.015,0.999364
12.0401,0.999432
12.0651,1.000068
12.0901,1.000568
12.1151,0.999907
12.1402,1.000129
12.1652,1.001663
12.1902,0.999618
12.2153,1.00047
12.2403,0.99997
12.2653,1.000116
12.2904,0.999982
12.3154,1.000282
12.3404,0.99966
12.3655,1.000142
12.3905,1.000111
12.4155,1.000124
12.4406,0.999518
12.4656,1.000393
12.4906,1.00022
12.5156,1.001155
12.5407,0.999121
12.5657,1.001222
12.5907,1.000631
12.6158,0.999874
12.6408,1.000971
12.6658,1.000552
12.6909,1.000404
12.7159,0.999931
12.7409,0.99956
12.766,0.999404
12.791,1.000121
12.816,1.000749
12.8411,1.000948
12.8661,1.000084
12.8911,0.999819
12.9161,0.999855
12.9412,0.999096
12.9662,0.999777
12.9912,1.000305
13.0163,1.000356
13.0413,1.000322
13.0663,0.999448
13.0914,1.000697
13.1164,1.00069
13.1414,0.999589
13.1665,0.999877
13.1915,0.999572
13.2165,0.99984
13.2416,1.000367
13.2666,1.000022
13.2916,0.999664
13.3166,1.000237
13.3417,0.999549
13.3667,1.000524
13.3917,1.000163
13.4168,0.999887
13.4418,0.999832
13.4668,1.00052
13.4919,0.999991
13.5169,0.999523
13.5419,0.999814
13.567,0.999729
13.592,1.000006
13.617,1.000422
13.6421,1.000419
13.6671,0.999959
13.6921,0.999825
13.7171,1.001174
13.7422,0.999455
13.7672,0.99998
13.7922,0.999829
13.8173,1.000269
13.8423,1.000044
13.8673,0.999375
13.8924,1.000417
13.9174,0.999558
13.9424,0.99961
13.9675,0.999825
13.9925,0.999893
14.0175,1.000051
14.0426,1.000944
14.0676,0.999827
14.0926,0.999901
14.1176,0.999505
14.1427,1.000425
14.1677,1.000477
14.1927,1.000501
14.2178,0.999766
14.2428,1.001235
14.2678,0.999907
14.2929,0.99928
14.3179,1.000992
14.3429,1.000414
14.368,1.000701
14.393,1.000034
14.418,0.999567
14.4431,1.000437
14.4681,1.000103
14.4931,1.000412
14.5181,0.999291
14.5432,1.000164
14.5682,0.999691
14.5932,0.999622
14.6183,1.000014
14.6433,0.999876
14.6683,0.999217
14.6934,1.001272
14.7184,1.000007
14.7434,1.000509
14.7685,1.000144
14.7935,1.001063
14.8185,0.999575
14.8436,1.000403
14.8686,1.000977
14.8936,0.999714
14.9186,0.999488
14.9437,0.99964
14.9687,1.000729
14.9937,1.000137
15.0188,0.999828
15.0438,0.999408
15.0688,1.000044
15.0939,1.000969
15.1189,0.999797
15.1439,1.000594
15.169,0.999995
15.194,1.001221
15.219,0.999643
15.2441,1.000024
15.2691,1.000078
15.2941,0.999555
15.3191,1.000453
15.3442,0.999804
15.3692,0.99962
15.3942,1.000072
15.4193,1.00004
15.4443,1.000282
15.4693,1.000141
15.4944,0.999501
15.5194,1.000093
15.5444,1.0
15.5695,1.000026
15.5945,0.999695
15.6195,0.999825
15.6446,1.000357
15.6696,0.999975
15.6946,1.000216
15.7196,0.99958
15.7447,1.001009
15.7697,1.000647
15.7947,1.000106
15.8198,1.000538
15.8448,1.000533
15.8698,0.999994
15.8949,0.999799
15.9199,1.000002
15.9449,0.999927
15.97,0.999914
15.995,1.000885
16.02,1.000313
16.0451,0.999912
16.0701,1.000001
16.0951,1.00064
16.1202,0.999078
16.1452,1.001029
16.1702,1.000939
16.1952,1.00071
16.2203,0.99964
16.2453,1.001051
16.2703,1.000736
16.2954,1.000526
16.3204,0.999358
16.3454,0.999322
16.3705,0.999776
16.3955,1.000107
16.4205,1.000574
16.4456,1.00063
16.4706,0.999827
16.4956,1.000172
16.5207,1.001359
16.5457,1.000396
16.5707,0.999382
16.5957,0.999788
16.6208,1.000826
16.6458,0.999469
16.6708,1.00081
16.6959,0.999617
16.7209,1.000113
16.7459,1.000018
16.771,1.00009
16.796,1.000995
16.821,0.999519
16.8461,1.00064
16.8711,1.00013
16.8961,0.999427
16.9212,0.999761
16.9462,1.000619
16.9712,0.99948
16.9962,1.000474
17.0213,0.99973
17.0463,0.999273
17.0713,1.000281
17.0964,1.00028
17.1214,1.000306
17.1464,1.000464
17.1715,1.00052
17.1965,1.000291
17.2215,1.000234
17.2466,1.000911
17.2716,0.999717
17.2966,1.001185
17.3217,0.999307
17.3467,0.999541
17.3717,1.001047
17.3967,0.999781
17.4218,0.999583
17.4468,1.000192
17.4718,1.000842
17.4969,1.000887
17.5219,1.000336
17.5469,1.000358
17.572,0.999442
17.597,0.998991
17.622,0.999984
17.6471,0.999933
17.6721,0.999813
17.6971,1.000326
17.7222,0.999653
17.7472,1.00048
17.7722,1.000096
17.7972,1.000146
17.8223,1.000607
17.8473,0.999606
17.8723,1.000571
17.8974,0.999812
17.9224,1.000277
17.9474,0.999761
17.9725,0.999725
17.9975,0.999636
18.0225,0.999414
18.0476,0.999181
18.0726,1.000251
18.0976,1.000399
18.1227,1.000069
18.1477,1.000191
18.1727,0.999495
18.1977,1.001175
18.2228,1.00098
18.2478,0.999974
18.2728,1.000963
18.2979,0.999974
18.3229,1.00009
18.3479,0.999783
18.373,0.999835
18.398,1.000336
18.423,1.000499
18.4481,0.999765
18.4731,1.000076
18.4981,1.000219
18.5232,0.99986
18.5482,0.999046
18.5732,0.999736
18.5982,1.00005
18.6233,1.000136
18.6483,1.000528
18.6733,1.000264
18.6984,1.000373
18.7234,1.0
18.7484,0.999591
18.7735,1.001142
18.7985,1.000322
18.8235,1.000355
18.8486,1.001068
18.8736,1.000006
18.8986,1.000306
18.9237,1.000173
18.9487,1.00032
18.9737,0.99963
18.9987,1.000146
19.0238,0.999752
19.0488,1.000428
19.0738,1.00035
19.0989,0.999602
19.1239,1.001038
19.1489,1.000898
19.174,0.999803
19.199,1.000213
19.224,1.000942
19.2491,1.000304
19.2741,1.000352
19.2991,0.999926
19.3242,1.000063
19.3492,1.000627
19.3742,1.000832
19.3992,1.000076
19.4243,1.000119
19.4493,1.000127
19.4743,1.000276
19.4994,1.00056
19.5244,0.999609
19.5494,0.999004
19.5745,1.000163
19.5995,1.000368
19.6245,1.000173
19.6496,1.00031
19.6746,0.99959
19.6996,1.000038
19.7247,0.99954
19.7497,1.000055
19.7747,0.999316
19.7997,1.00061
19.8248,1.000626
19.8498,0.999751
19.8748,0.999372
19.8999,1.000109
19.9249,1.000674
19.9499,1.000359
19.975,1.000185
20.0,0.999447
20.025,1.00065
20.0501,1.000412
20.0751,1.000772
20.1001,0.999051
20.1252,0.999943
20.1502,0.999474
20.1752,0.999916
20.2003,0.999657
20.2253,1.00066
20.2503,1.000221
20.2753,0.999815
20.3004,0.999986
20.3254,1.000615
20.3504,1.000223
20.3755,0.999572
20.4005,1.000374
20.4255,1.000259
20.4506,1.000416
20.4756,0.999497
20.5006,0.999887
20.5257,0.999541
20.5507,1.000056
20.5757,1.00056
20.6008,0.999806
20.6258,1.000986
20.6508,1.000915
20.6758,0.999781
20.7009,1.000312
20.7259,1.000003
20.7509,0.999916
20.776,1.001044
20.801,0.999777
20.826,1.000405
20.8511,1.000193
20.8761,1.000234
20.9011,1.000735
20.9262,1.000414
20.9512,0.999788
20.9762,1.000937
21.0013,1.000518
21.0263,1.000381
21.0513,1.000858
21.0763,1.000335
21.1014,0.999974
21.1264,0.999742
21.1514,0.999988
21.1765,0.999574
21.2015,1.000451
21.2265,1.000252
21.2516,0.999815
21.2766,1.000639
21.3016,1.001146
21.3267,1.000113
21.3517,1.000126
21.3767,0.99997
21.4018,1.000213
21.4268,0.999549
21.4518,1.000154
21.4768,1.000347
21.5019,1.0001
21.5269,1.000002
21.5519,1.000336
21.577,0.999562
21.602,1.000359
21.627,0.999416
21.6521,0.99992
21.6771,1.000532
21.7021,0.999919
21.7272,1.000295
21.7522,0.999978
21.7772,1.000305
21.8023,0.999886
21.8273,1.000076
21.8523,0.999981
21.8773,0.99997
21.9024,0.999603
21.9274,1.000927
21.9524,1.000457
21.9775,0.999569
22.0025,1.000646
22.0275,1.000135
22.0526,1.000318
22.0776,1.000106
22.1026,1.000001
22.1277,1.00042
22.1527,0.999825
22.1777,1.000194
22.2028,1.000272
22.2278,1.0003
22.2528,0.999464
22.2778,1.000711
22.3029,0.999677
22.3279,1.000148
22.3529,1.000061
22.378,1.000626
22.403,1.000295
22.428,0.999916
22.4531,1.000075
22.4781,1.000397
22.5031,1.00111
22.5282,1.000534
22.5532,1.000424
22.5782,1.000134
22.6033,1.00055
22.6283,0.999712
22.6533,1.0006
22.6783,1.000126
22.7034,0.99939
22.7284,1.000915
22.7534,0.999304
22.7785,1.000779
22.8035,1.000229
22.8285,0.999834
22.8536,0.999519
22.8786,0.999913
22.9036,0.999771
22.9287,1.000162
22.9537,1.000529
22.9787,1.000956
23.0038,1.000073
23.0288,0.999508
23.0538,1.000379
23.0788,0.999893
23.1039,1.000641
23.1289,0.999078
23.1539,0.999561
23.179,1.000464
23.204,0.999647
23.229,0.999928
23.2541,1.000598
23.2791,1.000565
23.3041,0.999639
23.3292,1.000517
23.3542,0.999605
23.3792,0.999794
23.4043,0.999483
23.4293,0.999191
23.4543,0.999293
23.4793,1.000406
23.5044,0.999371
23.5294,0.999822
23.5544,0.999401
23.5795,0.999487
23.6045,1.0005
23.6295,1.000438
23.6546,1.001368
23.6796,0.999832
23.7046,0.999528
23.7297,1.000119
23.7547,0.998975
23.7797,0.99987
23.8048,0.999302
23.8298,1.000647
23.8548,1.000842
23.8798,0.999922
23.9049,0.999949
23.9299,0.999805
23.9549,1.000189
23.98,1.000139
24.005,0.999631
24.03,1.000088
24.0551,1.000308
24.0801,1.000627
24.1051,1.000563
24.1302,1.000944
24.1552,1.00021
24.1802,0.999047
24.2053,1.000202
24.2303,0.99972
24.2553,1.000041
24.2804,1.00087
24.3054,1.000157
24.3304,1.000684
24.3554,0.999797
24.3805,0.99998
24.4055,1.000458
24.4305,0.999897
24.4556,0.999229
24.4806,0.999907
24.5056,1.000019
24.5307,0.999843
24.5557,0.999891
24.5807,0.999918
24.6058,0.999772
24.6308,0.999526
24.6558,1.000475
24.6809,0.999729
24.7059,0.999494
24.7309,0.999959
24.7559,0.999818
24.781,1.000158
24.806,0.998976
24.831,1.000715
24.8561,1.000442
24.8811,1.000115
24.9061,1.000314
24.9312,1.000228
24.9562,1.000578
24.9812,1.000638
25.0063,1.000728
25.0313,1.000251
25.0563,0.999782
25.0814,1.000582
25.1064,0.998992
25.1314,0.998704
25.1564,0.999361
25.1815,0.999958
25.2065,0.999612
25.2315,0.999685
25.2566,1.000125
25.2816,0.999729
25.3066,1.000135
25.3317,0.999501
25.3567,0.999357
25.3817,1.000521
25.4068,1.00017
25.4318,0.999709
25.4568,1.000697
25.4819,0.999535
25.5069,1.000075
25.5319,0.999423
25.5569,1.000097
25.582,1.000466
25.607,0.999527
25.632,1.000404
25.6571,1.000515
25.6821,0.999129
25.7071,0.999688
25.7322,1.000692
25.7572,1.000285
25.7822,1.000591
25.8073,0.999525
25.8323,1.000002
25.8573,0.999478
25.8824,1.000598
25.9074,1.000083
25.9324,1.000579
25.9574,1.000523
25.9825,1.000261
26.0075,1.000387
26.0325,1.000972
26.0576,0.999989
26.0826,1.00002
26.1076,0.999374
26.1327,1.000434
26.1577,0.999569
26.1827,0.999657
26.2078,0.99926
26.2328,1.000096
26.2578,1.000481
26.2829,1.000392
26.3079,1.000381
26.3329,1.00018
26.3579,0.999927
26.383,1.000624
26.408,1.000104
26.433,0.999674
26.4581,0.999038
26.4831,0.999966
26.5081,1.000557
26.5332,0.999823
26.5582,0.999907
26.5832,1.000643
26.6083,1.00003
26.6333,1.000214
26.6583,0.999603
26.6834,1.000086
26.7084,1.000147
26.7334,1.000745
26.7584,1.000076
26.7835,0.999886
26.8085,1.000626
26.8335,0.999894
26.8586,1.000174
26.8836,1.000053
26.9086,0.99926
26.9337,0.999318
26.9587,1.000237
26.9837,0.999781
27.0088,0.99951
27.0338,1.000861
27.0588,1.000101
27.0839,1.000973
27.1089,1.000507
27.1339,1.000173
27.1589,0.99999
27.184,0.999983
27.209,1.000331
27.234,0.999453
27.2591,1.00069
27.2841,0.999468
27.3091,0.999609
27.3342,0.999899
27.3592,0.999152
27.3842,1.000185
27.4093,0.9998
27.4343,0.999869
27.4593,1.00011
27.4844,0.998941
27.5094,1.000509
27.5344,1.000526
27.5594,0.999908
27.5845,1.000571
27.6095,1.000267
27.6345,1.000092
27.6596,1.000699
27.6846,0.999179
27.7096,0.999294
27.7347,0.999593
27.7597,1.000501
27.7847,1.001296
27.8098,0.999989
27.8348,0.999856
27.8598,0.999923
27.8849,1.000371
27.9099,0.999572
27.9349,1.000007
27.9599,0.999733
27.985,0.998389
28.01,0.999645
28.035,0.998904
28.0601,0.999786
28.0851,0.999132
28.1101,0.999552
28.1352,0.999544
28.1602,0.999551
28.1852,1.0003
28.2103,0.999604
28.2353,1.001028
28.2603,0.999916
28.2854,0.999579
28.3104,0.99985
28.3354,1.000606
28.3605,1.000255
28.3855,1.000075
28.4105,1.000219
28.4355,0.999779
28.4606,0.99987
28.4856,0.999376
28.5106,1.000303
28.5357,1.000014
28.5607,0.999102
28.5857,1.000196
28.6108,1.000445
28.6358,0.999938
28.6608,0.999943
28.6859,0.999929
28.7109,1.000037
28.7359,0.999925
28.761,1.000359
28.786,0.999976
28.811,0.99974
28.836,1.000381
28.8611,0.999095
28.8861,0.99993
28.9111,0.999659
28.9362,1.000025
28.9612,1.000687
28.9862,0.99977
29.0113,1.000693
29.0363,1.000588
29.0613,0.999854
29.0864,0.999656
29.1114,0.999606
29.1364,0.999823
29.1615,0.999324
29.1865,1.000192
29.2115,0.999378
29.2365,0.999716
29.2616,0.999463
29.2866,0.99914
29.3116,0.999278
29.3367,0.999727
29.3617,0.999847
29.3867,0.999547
29.4118,0.999848
29.4368,0.998977
29.4618,0.999914
29.4869,0.99957
29.5119,1.001109
29.5369,0.999737
29.562,0.99986
29.587,0.999513
29.612,1.000107
29.637,0.99907
29.6621,1.000608
29.6871,1.00043
29.7121,0.99923
29.7372,0.99993
29.7622,1.000408
29.7872,0.999575
29.8123,1.000323
29.8373,0.998883
29.8623,0.999173
29.8874,1.00041
29.9124,0.999831
29.9374,0.999796
29.9625,0.999741
29.9875,0.999378
30.0125,0.999377
30.0375,1.000762
30.0626,0.999459
30.0876,0.999818
30.1126,1.000256
30.1377,1.000671
30.1627,1.000356
30.1877,0.999434
30.2128,0.999537
30.2378,1.001014
30.2628,1.000347
30.2879,1.000436
30.3129,0.999839
30.3379,0.999276
30.363,1.000039
30.388,0.99925
30.413,0.999885
30.438,1.000476
30.4631,1.001312
30.4881,1.000483
30.5131,1.000261
30.5382,1.000426
30.5632,1.00064
30.5882,1.000418
30.6133,0.999324
30.6383,0.999298
30.6633,1.000474
30.6884,0.999281
30.7134,1.000196
30.7384,0.999778
30.7635,0.999907
30.7885,1.000226
30.8135,0.999389
30.8385,1.000153
30.8636,1.000272
30.8886,0.99913
30.9136,0.999426
30.9387,0.999903
30.9637,0.998935
30.9887,0.999753
31.0138,1.000004
31.0388,0.999429
31.0638,1.000422
31.0889,0.999481
31.1139,0.999799
31.1389,0.999205
31.164,0.999726
31.189,0.999653
31.214,0.999472
31.239,1.000736
31.2641,0.998921
31.2891,0.999131
31.3141,0.999728
31.3392,0.999379
31.3642,0.99911
31.3892,1.000075
31.4143,1.000519
31.4393,0.999868
31.4643,0.999846
31.4894,0.999062
31.5144,0.999579
31.5394,1.000353
31.5645,0.999749
31.5895,0.999927
31.6145,0.999772
31.6395,1.000017
31.6646,1.000103
31.6896,1.001153
31.7146,0.999823
31.7397,0.999393
31.7647,0.999681
31.7897,0.999107
31.8148,0.998955
31.8398,1.000245
31.8648,1.000164
31.8899,0.999642
31.9149,1.000581
31.9399,1.000059
31.965,0.999619
31.99,0.999254
32.015,1.000194
32.0401,0.999792
32.0651,0.999953
32.0901,0.999944
32.1151,0.999544
32.1402,1.000136
32.1652,0.99957
32.1902,1.000989
32.2153,1.00033
32.2403,0.999984
32.2653,0.999194
32.2904,0.999006
32.3154,0.999152
32.3404,1.00004
32.3655,0.999789
32.3905,1.000325
32.4155,1.000342
32.4406,0.99981
32.4656,0.999571
32.4906,0.999952
32.5156,1.000223
32.5407,0.999783
32.5657,0.99935
32.5907,0.999688
32.6158,0.999374
32.6408,0.99987
32.6658,1.000144
32.6909,0.999764
32.7159,0.998658
32.7409,0.998808
32.766,1.000703
32.791,0.999983
32.816,0.99983
32.8411,0.999108
32.8661,1.000269
32.8911,1.000396
32.9161,0.999327
32.9412,0.999026
32.9662,0.999186
32.9912,0.998907
33.0163,0.999871
33.0413,1.000307
33.0663,0.999291
33.0914,0.999747
33.1164,0.99924
33.1414,1.000195
33.1665,1.00038
33.1915,1.000279
33.2165,0.999942
33.2416,0.999381
33.2666,0.999083
33.2916,1.000366
33.3166,0.999535
33.3417,0.999576
33.3667,0.999785
33.3917,0.999282
33.4168,1.000814
33.4418,0.999642
33.4668,0.999311
33.4919,1.000154
33.5169,1.000227
33.5419,0.999729
33.567,0.999004
33.592,0.999992
33.617,0.999794
33.6421,0.99908
33.6671,1.000138
33.6921,0.999009
33.7171,0.999828
33.7422,0.998089
33.7672,0.999099
33.7922,0.999628
33.8173,0.999078
33.8423,0.999638
33.8673,0.99905
33.8924,1.000111
33.9174,0.999102
33.9424,0.999344
33.9675,1.000469
33.9925,1.000192
34.0175,0.999229
34.0426,1.000244
34.0676,0.99907
34.0926,0.999204
34.1176,1.000092
34.1427,0.999903
34.1677,0.99975
34.1927,0.999796
34.2178,0.999637
34.2428,1.001132
34.2678,0.998046
34.2929,0.9997
34.3179,0.999205
34.3429,0.999663
34.368,0.999089
34.393,0.999248
34.418,0.999645
34.4431,0.999538
34.4681,0.998543
34.4931,1.000333
34.5181,0.999782
34.5432,1.000144
34.5682,0.999423
34.5932,0.999767
34.6183,0.99913
34.6433,0.998774
34.6683,0.999937
34.6934,0.999113
34.7184,0.999914
34.7434,1.000221
34.7685,1.000561
34.7935,0.999319
34.8185,0.999878
34.8436,1.000549
34.8686,1.000034
34.8936,0.999582
34.9186,0.999626
34.9437,0.999819
34.9687,0.999688
34.9937,0.999419
35.0188,1.000142
35.0438,0.998917
35.0688,1.000274
35.0939,0.999698
35.1189,0.999567
35.1439,0.999965
35.169,0.999908
35.194,0.99936
35.219,0.998839
35.2441,0.999531
35.2691,1.000033
35.2941,0.999715
35.3191,0.999841
