time_hours,flux
3.6796,1.000379
3.7046,0.999907
3.7297,1.001193
3.7547,0.999911
3.7797,0.999691
3.8048,1.000753
3.8298,1.000511
3.8548,1.000457
3.8798,1.000048
3.9049,0.99974
3.9299,1.000212
3.9549,1.000281
3.98,1.000304
4.005,1.000337
4.03,1.000796
4.0551,0.99986
4.0801,0.999536
4.1051,1.000147
4.1302,0.999632
4.1552,0.999204
4.1802,1.000907
4.2053,1.00037
4.2303,1.000047
4.2553,1.000142
4.2804,1.000995
4.3054,1.00075
4.3304,1.000657
4.3554,1.00043
4.3805,0.999872
4.4055,1.000247
4.4305,0.999918
4.4556,1.001108
4.4806,0.999878
4.5056,0.999773
4.5307,0.999643
4.5557,1.000616
4.5807,0.999628
4.6058,1.000539
4.6308,1.000409
4.6558,1.000212
4.6809,1.001292
4.7059,1.000075
4.7309,1.000492
4.7559,0.999799
4.781,0.999974
4.806,1.000595
4.831,0.999984
4.8561,1.000278
4.8811,1.000567
4.9061,1.000324
4.9312,1.000125
4.9562,1.000312
4.9812,0.999445
5.0063,1.000179
5.0313,1.000715
5.0563,1.00099
5.0814,1.000568
5.1064,1.00035
5.1314,1.000356
5.1564,0.999982
5.1815,1.000673
5.2065,1.000649
5.2315,1.000072
5.2566,0.999667
5.2816,1.00046
5.3066,1.00079
5.3317,1.000106
5.3567,1.000392
5.3817,1.00045
5.4068,1.00068
5.4318,1.00049
5.4568,0.999912
5.4819,1.000622
5.5069,1.000163
5.5319,1.000294
5.5569,1.000638
5.582,0.999546
5.607,1.000626
5.632,0.99985
5.6571,1.000048
5.6821,1.000763
5.7071,1.00076
5.7322,0.999951
5.7572,0.999867
5.7822,0.999668
5.8073,0.999936
5.8323,1.000918
5.8573,1.000351
5.8824,0.999878
5.9074,1.000223
5.9324,0.999741
5.9574,1.000239
5.9825,1.000554
6.0075,0.99971
6.0325,1.000622
6.0576,1.000907
6.0826,1.000644
6.1076,1.000051
6.1327,1.000648
6.1577,0.999881
6.1827,0.999848
6.2078,1.001136
6.2328,0.999762
6.2578,0.999948
6.2829,1.000167
6.3079,1.000304
6.3329,1.000796
6.3579,1.000584
6.383,1.00081
6.408,1.000575
6.433,1.000383
6.4581,0.999708
6.4831,1.000323
6.5081,0.999972
6.5332,0.999975
6.5582,1.000149
6.5832,1.001098
6.6083,1.000663
6.6333,1.000674
6.6583,0.999828
6.6834,1.00026
6.7084,1.000172
6.7334,1.000376
6.7584,1.000592
6.7835,1.000202
6.8085,1.000305
6.8335,1.000523
6.8586,1.000419
6.8836,1.000579
6.9086,0.999161
6.9337,0.999861
6.9587,1.000192
6.9837,0.999848
7.0088,0.999818
7.0338,0.999226
7.0588,1.000517
7.0839,1.000118
7.1089,0.99988
7.1339,1.000937
7.1589,1.000063
7.184,1.000594
7.209,1.000341
7.234,1.000496
7.2591,0.999427
7.2841,1.000181
7.3091,1.000069
7.3342,1.000521
7.3592,1.00136
7.3842,1.000855
7.4093,1.000761
7.4343,0.999653
7.4593,1.000329
7.4844,1.000147
7.5094,0.999674
7.5344,1.000371
7.5594,1.000645
7.5845,1.000373
7.6095,1.000609
7.6345,1.00078
7.6596,1.000089
7.6846,1.001021
7.7096,0.999895
7.7347,1.000149
7.7597,1.000217
7.7847,1.000062
7.8098,0.999636
7.8348,1.000659
7.8598,1.000978
7.8849,1.000436
7.9099,1.00028
7.9349,1.000087
7.9599,1.000417
7.985,1.000467
8.01,1.000115
8.035,0.999834
8.0601,0.998942
8.0851,0.999837
8.1101,1.0003
8.1352,0.999649
8.1602,0.998895
8.1852,0.999071
8.2103,0.998647
8.2353,0.998347
8.2603,0.999666
8.2854,0.999019
8.3104,0.999022
8.3354,0.997944
8.3605,0.999044
8.3855,0.999105
8.4105,0.999326
8.4355,0.998405
8.4606,0.998312
8.4856,0.999335
8.5106,0.999082
8.5357,0.998704
8.5607,0.999125
8.5857,0.999525
8.6108,0.998945
8.6358,0.999033
8.6608,0.999197
8.6859,0.999119
8.7109,0.998764
8.7359,0.998854
8.761,0.998066
8.786,0.998293
8.811,0.999859
8.836,0.998573
8.8611,0.998132
8.8861,0.999357
8.9111,0.999536
8.9362,0.998291
8.9612,0.99883
8.9862,0.998728
9.0113,0.998692
9.0363,0.998478
9.0613,0.998482
9.0864,0.998617
9.1114,0.999035
9.1364,0.998737
9.1615,0.998906
9.1865,0.998875
9.2115,0.998734
9.2365,0.998551
9.2616,0.998469
9.2866,0.998662
9.3116,0.998805
9.3367,0.998238
9.3617,0.998496
9.3867,0.999203
9.4118,0.998483
9.4368,0.998859
9.4618,0.998239
9.4869,0.999313
9.5119,0.99935
9.5369,0.998911
9.562,0.998859
9.587,0.998994
9.612,0.998753
9.637,0.998523
9.6621,0.999153
9.6871,0.998516
9.7121,0.998974
9.7372,0.999316
9.7622,0.998328
9.7872,0.998748
9.8123,0.998811
9.8373,0.997943
9.8623,0.998607
9.8874,0.998834
9.9124,0.998288
9.9374,0.999205
9.9625,0.999472
9.9875,0.999396
10.0125,0.999638
10.0375,0.998687
10.0626,0.99928
10.0876,0.99894
10.1126,0.99831
10.1377,0.998425
10.1627,0.998642
10.1877,0.998092
10.2128,0.998907
10.2378,0.99904
10.2628,1.000295
10.2879,0.999374
10.3129,0.999918
10.3379,0.999699
10.363,0.999313
10.388,0.999312
10.413,0.999582
10.438,0.99979
10.4631,1.000502
10.4881,1.000648
10.5131,1.000044
10.5382,1.000102
10.5632,0.999881
10.5882,1.000125
10.6133,1.000311
10.6383,0.999979
10.6633,1.000257
10.6884,0.999945
10.7134,1.000741
10.7384,1.000292
10.7635,0.999972
10.7885,1.00077
10.8135,0.999499
10.8385,1.000148
10.8636,1.000821
10.8886,1.000697
10.9136,1.000522
10.9387,1.000185
10.9637,1.000615
10.9887,1.000497
11.0138,1.00064
11.0388,0.99979
11.0638,1.000653
11.0889,0.999833
11.1139,0.999684
11.1389,1.000197
11.164,1.000171
11.189,1.000717
11.214,1.000114
11.239,1.00033
11.2641,0.999793
11.2891,0.999703
11.3141,1.000054
11.3392,1.000436
11.3642,1.001248
11.3892,0.999775
11.4143,1.000931
11.4393,1.000086
11.4643,1.000773
11.4894,0.999606
11.5144,1.000307
11.5394,1.000265
11.5645,1.00002
11.5895,1.000091
11.6145,1.000201
11.6395,1.000254
11.6646,0.999438
11.6896,0.999695
11.7146,0.999846
11.7397,0.999089
11.7647,0.999648
11.7897,1.000501
11.8148,1.000326
11.8398,0.999829
11.8648,1.00058
11.8899,1.0002
11.9149,0.999825
11.9399,1.000454
11.965,1.00074
11.99,1.000061
12.015,1.0005
12.0401,1.000321
12.0651,1.000335
12.0901,0.9997
12.1151,0.999655
12.1402,0.999756
12.1652,1.000331
12.1902,1.000178
12.2153,1.00013
12.2403,1.000724
12.2653,1.000821
12.2904,0.999449
12.3154,0.999347
12.3404,1.00002
12.3655,1.000384
12.3905,1.00044
12.4155,1.0001
12.4406,0.999354
12.4656,1.000965
12.4906,0.99993
12.5156,1.000352
12.5407,1.000218
12.5657,1.000077
12.5907,1.000658
12.6158,1.000718
12.6408,0.999661
12.6658,0.999176
12.6909,0.999946
12.7159,1.000349
12.7409,1.000323
12.766,1.000356
12.791,1.000666
12.816,1.000623
12.8411,1.000036
12.8661,0.999656
12.8911,0.999907
12.9161,1.000692
12.9412,0.999929
12.9662,1.000672
12.9912,1.000487
13.0163,1.001086
13.0413,1.000212
13.0663,0.999282
13.0914,1.001025
13.1164,1.000231
13.1414,1.000168
13.1665,1.000794
13.1915,1.000079
13.2165,0.99979
13.2416,1.000078
13.2666,1.000452
13.2916,1.000063
13.3166,1.000951
13.3417,0.999831
13.3667,0.999908
13.3917,0.999669
13.4168,1.00099
13.4418,1.000917
13.4668,1.000102
13.4919,0.999867
13.5169,0.999507
13.5419,1.000806
13.567,1.000476
13.592,1.000484
13.617,1.000074
13.6421,1.000712
13.6671,1.000236
13.6921,0.999746
13.7171,0.99986
13.7422,1.000333
13.7672,0.999676
13.7922,1.00044
13.8173,0.999846
13.8423,1.000036
13.8673,1.000013
13.8924,1.000097
13.9174,1.00044
13.9424,0.999695
13.9675,0.999959
13.9925,0.999671
14.0175,1.000021
14.0426,0.999824
14.0676,1.000286
14.0926,1.000412
14.1176,1.001009
14.1427,1.000039
14.1677,1.000771
14.1927,1.000012
14.2178,0.99996
14.2428,1.000487
14.2678,1.000644
14.2929,1.000675
14.3179,1.000444
14.3429,1.000298
14.368,1.000948
14.393,1.000044
14.418,0.999895
14.4431,0.999982
14.4681,0.999719
14.4931,0.999967
14.5181,1.00088
14.5432,0.999589
14.5682,1.000946
14.5932,0.999618
14.6183,1.000673
14.6433,0.999143
14.6683,1.000946
14.6934,0.999966
14.7184,1.000324
14.7434,1.000213
14.7685,1.000108
14.7935,1.000868
14.8185,1.000678
14.8436,1.000226
14.8686,1.000439
14.8936,1.000631
14.9186,1.000129
14.9437,1.000597
14.9687,1.000678
14.9937,1.000013
15.0188,0.999789
15.0438,1.00039
15.0688,0.999896
15.0939,1.000428
15.1189,1.000144
15.1439,1.000662
15.169,1.000624
15.194,1.001105
15.219,1.000763
15.2441,1.000473
15.2691,1.000014
15.2941,0.999852
15.3191,1.000474
15.3442,1.000792
15.3692,1.00062
15.3942,1.00021
15.4193,1.000039
15.4443,1.00073
15.4693,1.000367
15.4944,0.999548
15.5194,1.000885
15.5444,0.999374
15.5695,0.999953
15.5945,1.000103
15.6195,1.00051
15.6446,1.00005
15.6696,0.99999
15.6946,1.000255
15.7196,1.000729
15.7447,1.000135
15.7697,1.001118
15.7947,1.000379
15.8198,1.000071
15.8448,1.0001
15.8698,1.000005
15.8949,1.000539
15.9199,1.000157
15.9449,1.000208
15.97,1.000019
15.995,1.001003
16.02,0.99951
16.0451,1.000139
16.0701,1.000431
16.0951,1.000404
16.1202,1.000293
16.1452,1.00058
16.1702,1.000379
16.1952,1.000198
16.2203,0.999862
16.2453,1.000414
16.2703,0.999841
16.2954,0.999468
16.3204,1.000667
16.3454,1.000174
16.3705,1.000085
16.3955,1.000202
16.4205,1.000226
16.4456,1.000153
16.4706,1.000208
16.4956,1.00038
16.5207,1.000231
16.5457,1.000497
16.5707,1.001285
16.5957,1.000684
16.6208,1.000479
16.6458,1.00033
16.6708,1.00044
16.6959,1.00061
16.7209,1.000471
16.7459,1.000765
16.771,1.000726
16.796,1.000212
16.821,1.000102
16.8461,1.00049
16.8711,1.000964
16.8961,0.999859
16.9212,1.000473
16.9462,1.00027
16.9712,1.000232
16.9962,1.000203
17.0213,1.00092
17.0463,1.000725
17.0713,1.000356
17.0964,1.000089
17.1214,1.000665
17.1464,1.000438
17.1715,1.000123
17.1965,1.00013
17.2215,1.000401
17.2466,0.999631
17.2716,1.000236
17.2966,1.000183
17.3217,1.000069
17.3467,1.000576
17.3717,0.999992
17.3967,1.000391
17.4218,1.000141
17.4468,1.000139
17.4718,1.0001
17.4969,1.001442
17.5219,1.000337
17.5469,0.999964
17.572,0.999654
17.597,0.999705
17.622,0.999902
17.6471,1.000104
17.6721,1.000217
17.6971,1.000719
17.7222,1.000105
17.7472,1.000449
17.7722,1.000286
17.7972,1.000541
17.8223,1.000501
17.8473,1.000311
17.8723,1.000258
17.8974,1.001086
17.9224,1.000342
17.9474,0.999842
17.9725,1.000066
17.9975,0.999629
18.0225,1.00004
18.0476,0.999711
18.0726,1.00071
18.0976,1.001197
18.1227,1.00041
18.1477,0.999994
18.1727,1.000001
18.1977,0.999788
18.2228,0.999742
18.2478,1.000199
18.2728,1.000707
18.2979,1.00014
18.3229,0.999589
18.3479,1.001147
18.373,0.99954
18.398,1.000544
18.423,1.001067
18.4481,1.000781
18.4731,1.000617
18.4981,0.999509
18.5232,1.000627
18.5482,1.000014
18.5732,1.000292
18.5982,0.99972
18.6233,0.999799
18.6483,0.999892
18.6733,1.001067
18.6984,0.999937
18.7234,0.999746
18.7484,0.999334
18.7735,1.001027
18.7985,1.00057
18.8235,1.000082
18.8486,0.999318
18.8736,0.999866
18.8986,0.99998
18.9237,1.001116
18.9487,0.999942
18.9737,1.000561
18.9987,0.999607
19.0238,1.000155
19.0488,1.000706
19.0738,1.000047
19.0989,0.999726
19.1239,1.000599
19.1489,1.000532
19.174,1.000415
19.199,1.000746
19.224,1.000106
19.2491,1.000446
19.2741,0.999844
19.2991,1.000188
19.3242,1.000321
19.3492,0.999423
19.3742,1.000052
19.3992,1.000575
19.4243,0.999653
19.4493,1.000006
19.4743,1.000335
19.4994,1.001506
19.5244,1.000683
19.5494,1.000072
19.5745,0.999661
19.5995,1.000145
19.6245,1.000302
19.6496,1.000728
19.6746,1.000075
19.6996,1.000624
19.7247,1.000731
19.7497,1.000191
19.7747,1.000599
19.7997,1.000139
19.8248,1.000296
19.8498,0.999676
19.8748,1.000302
19.8999,1.000627
19.9249,1.000516
19.9499,1.000185
19.975,1.000686
20.0,1.000045
20.025,1.000188
20.0501,0.999734
20.0751,1.000552
20.1001,1.000106
20.1252,1.000372
20.1502,1.000355
20.1752,1.000275
20.2003,1.000399
20.2253,1.000575
20.2503,1.00024
20.2753,1.000496
20.3004,1.000343
20.3254,1.000506
20.3504,1.000174
20.3755,1.000687
20.4005,1.000522
20.4255,0.999932
20.4506,1.000204
20.4756,0.999969
20.5006,0.999551
20.5257,1.000181
20.5507,1.000797
20.5757,1.000538
20.6008,1.00026
20.6258,1.000435
20.6508,1.000527
20.6758,1.000751
20.7009,1.000597
20.7259,1.001113
20.7509,1.000722
20.776,0.999562
20.801,1.00031
20.826,1.000672
20.8511,1.000175
20.8761,0.99963
20.9011,1.000273
20.9262,1.000007
20.9512,0.999358
20.9762,1.0002
21.0013,1.000682
21.0263,1.000534
21.0513,1.00053
21.0763,1.000315
21.1014,0.99982
21.1264,1.000738
21.1514,1.000153
21.1765,1.0
21.2015,1.000315
21.2265,1.000935
21.2516,1.000443
21.2766,1.00038
21.3016,0.999874
21.3267,1.001019
21.3517,1.000597
21.3767,1.000891
21.4018,1.000972
21.4268,0.999756
21.4518,1.000588
21.4768,1.000548
21.5019,0.999503
21.5269,1.000371
21.5519,1.000043
21.577,0.999427
21.602,1.000541
21.627,1.000142
21.6521,1.000196
21.6771,1.000522
21.7021,1.000249
21.7272,1.000396
21.7522,0.999714
21.7772,1.00053
21.8023,1.000067
21.8273,0.9998
21.8523,1.000064
21.8773,1.000509
21.9024,0.999621
21.9274,1.000478
21.9524,1.000051
21.9775,1.000951
22.0025,1.000492
22.0275,1.00033
22.0526,1.000525
22.0776,0.999987
22.1026,1.000386
22.1277,1.000115
22.1527,0.999969
22.1777,1.000293
22.2028,1.000139
22.2278,1.000728
22.2528,1.000311
22.2778,1.000322
22.3029,1.000115
22.3279,1.000698
22.3529,0.999432
22.378,0.999434
22.403,0.999702
22.428,1.000182
22.4531,0.999379
22.4781,0.999746
22.5031,1.000444
22.5282,1.000383
22.5532,0.999578
22.5782,1.000445
22.6033,1.000783
22.6283,1.001024
22.6533,1.00023
22.6783,1.000276
22.7034,1.000116
22.7284,1.000836
22.7534,1.000365
22.7785,0.999775
22.8035,1.000488
22.8285,0.999902
22.8536,1.000385
22.8786,0.999633
22.9036,1.000097
22.9287,1.001119
22.9537,0.99966
22.9787,1.000232
23.0038,1.000603
23.0288,1.00004
23.0538,1.000564
23.0788,1.000319
23.1039,0.999882
23.1289,0.99981
23.1539,1.000205
23.179,0.999405
23.204,0.999607
23.229,1.000197
23.2541,0.999628
23.2791,1.000014
23.3041,0.999625
23.3292,1.000612
23.3542,1.00047
23.3792,1.000287
23.4043,1.000181
23.4293,0.999889
23.4543,0.999636
23.4793,1.00095
23.5044,1.000344
23.5294,1.00003
23.5544,1.000272
23.5795,1.000475
23.6045,1.000614
23.6295,1.000763
23.6546,1.000382
23.6796,0.999753
23.7046,1.000113
23.7297,1.000282
23.7547,1.000044
23.7797,1.000109
23.8048,0.998833
23.8298,1.000744
23.8548,1.000004
23.8798,1.000757
23.9049,1.000444
23.9299,1.000227
23.9549,1.000879
23.98,0.99978
24.005,1.001166
24.03,1.000092
24.0551,0.999306
24.0801,0.999765
24.1051,1.000096
24.1302,0.999312
24.1552,0.999987
24.1802,0.999854
24.2053,0.99975
24.2303,0.999812
24.2553,0.999715
24.2804,1.000112
24.3054,1.000142
24.3304,0.999972
24.3554,1.000051
24.3805,1.000146
24.4055,1.000248
24.4305,1.000109
24.4556,1.000766
24.4806,1.000702
24.5056,0.999591
24.5307,0.999583
24.5557,0.999593
24.5807,1.000315
24.6058,0.999762
24.6308,1.000476
24.6558,0.999626
24.6809,0.999419
24.7059,0.999298
24.7309,0.999323
24.7559,0.999821
24.781,1.000809
24.806,1.000272
24.831,1.000032
24.8561,0.999692
24.8811,0.999841
24.9061,0.999659
24.9312,0.99981
24.9562,1.000049
24.9812,1.000225
25.0063,0.99982
25.0313,1.000223
25.0563,0.99993
25.0814,0.999803
25.1064,1.00013
25.1314,0.999749
25.1564,0.999983
25.1815,0.99994
25.2065,1.000365
25.2315,0.999911
25.2566,1.000083
25.2816,0.999528
25.3066,0.999845
25.3317,1.000455
25.3567,1.000474
25.3817,1.000202
25.4068,0.99971
25.4318,0.999602
25.4568,0.999591
25.4819,0.999697
25.5069,1.000064
25.5319,0.999626
25.5569,0.9995
25.582,0.999435
25.607,0.999615
25.632,0.999073
25.6571,0.999297
25.6821,0.999507
25.7071,0.999759
25.7322,1.000544
25.7572,1.000204
25.7822,0.999975
25.8073,0.999248
25.8323,0.999677
25.8573,1.000136
25.8824,1.00039
25.9074,0.998943
25.9324,1.00042
25.9574,0.999801
25.9825,1.000235
26.0075,0.999637
26.0325,0.99984
26.0576,0.999378
26.0826,0.999895
26.1076,1.000476
26.1327,1.00038
26.1577,1.000183
26.1827,0.999526
26.2078,0.999749
26.2328,0.999608
26.2578,0.999979
26.2829,1.000233
26.3079,0.999363
26.3329,0.999619
26.3579,1.000204
26.383,1.000271
26.408,0.999341
26.433,0.999792
26.4581,1.000317
26.4831,1.000312
26.5081,0.999633
26.5332,1.000097
26.5582,0.999698
26.5832,0.999052
26.6083,0.999998
26.6333,0.999042
26.6583,0.999044
26.6834,0.998344
26.7084,0.998663
26.7334,0.998461
26.7584,0.997921
26.7835,0.998692
26.8085,0.998117
26.8335,0.998754
26.8586,0.998261
26.8836,0.998831
26.9086,0.998398
26.9337,0.998298
26.9587,0.998291
26.9837,0.998029
27.0088,0.998167
27.0338,0.998693
27.0588,0.998687
27.0839,0.998306
27.1089,0.99832
27.1339,0.997806
27.1589,0.998152
27.184,0.998135
27.209,0.997815
27.234,0.998821
27.2591,0.99826
27.2841,0.998289
27.3091,0.998647
27.3342,0.997965
27.3592,0.998604
27.3842,0.997423
27.4093,0.998096
27.4343,0.997519
27.4593,0.998815
27.4844,0.998615
27.5094,0.99806
27.5344,0.998316
27.5594,0.997971
27.5845,0.998474
27.6095,0.998616
27.6345,0.99806
27.6596,0.998456
27.6846,0.997957
27.7096,0.998166
27.7347,0.998383
27.7597,0.998598
27.7847,0.998026
27.8098,0.998244
27.8348,0.998466
27.8598,0.998591
27.8849,0.998842
27.9099,0.998213
27.9349,0.999048
27.9599,0.997956
27.985,0.998612
28.01,0.998912
28.035,0.999013
28.0601,0.998223
28.0851,0.997843
28.1101,0.997652
28.1352,0.998088
28.1602,0.997522
28.1852,0.99794
28.2103,0.997525
28.2353,0.998384
28.2603,0.998692
28.2854,0.998182
28.3104,0.998827
28.3354,0.998104
28.3605,0.998494
28.3855,0.997854
28.4105,0.998328
28.4355,0.998558
28.4606,0.998371
28.4856,0.998648
28.5106,0.998292
28.5357,0.998262
28.5607,0.998293
28.5857,0.998708
28.6108,0.998377
28.6358,0.998405
28.6608,0.998299
28.6859,0.998686
28.7109,0.997374
28.7359,0.998173
28.761,0.998555
28.786,0.998699
28.811,0.99816
28.836,0.999489
28.8611,0.999047
28.8861,0.998866
28.9111,0.999757
28.9362,0.999687
28.9612,0.99882
28.9862,0.998644
29.0113,0.999233
29.0363,0.999929
29.0613,0.999912
29.0864,0.999715
29.1114,0.999908
29.1364,0.999494
29.1615,1.000053
29.1865,0.999914
29.2115,0.9992
29.2365,0.99954
29.2616,0.999595
29.2866,0.999904
29.3116,0.999177
29.3367,0.999528
29.3617,0.999785
29.3867,0.999356
29.4118,0.999925
29.4368,0.99986
29.4618,0.999317
29.4869,0.999535
29.5119,0.999625
29.5369,0.999531
29.562,0.999108
29.587,0.999227
29.612,1.000246
29.637,0.999359
29.6621,0.999747
29.6871,0.999324
29.7121,0.998743
29.7372,1.000353
29.7622,0.999185
29.7872,0.999556
29.8123,0.999172
29.8373,0.999346
29.8623,0.999471
29.8874,0.999324
29.9124,0.999697
29.9374,1.000194
29.9625,0.999368
29.9875,1.000001
30.0125,0.999247
30.0375,0.999668
30.0626,0.999262
30.0876,0.999482
30.1126,0.999473
30.1377,1.000013
30.1627,0.999772
30.1877,0.999686
30.2128,0.999376
30.2378,0.999846
30.2628,0.999853
30.2879,0.999566
30.3129,0.999267
30.3379,0.999586
30.363,0.998926
30.388,0.99991
30.413,0.998696
30.438,0.999956
30.4631,0.999117
30.4881,0.999215
30.5131,0.999295
30.5382,0.999748
30.5632,0.99927
30.5882,0.999825
30.6133,0.999912
30.6383,0.999861
30.6633,0.999072
30.6884,0.999986
30.7134,0.999238
30.7384,1.000326
30.7635,0.99929
30.7885,0.998565
30.8135,0.999874
30.8385,0.999367
30.8636,0.999015
30.8886,0.999046
30.9136,1.000126
30.9387,0.999375
30.9637,0.999304
30.9887,0.999524
31.0138,0.999641
31.0388,0.998973
31.0638,0.999547
31.0889,0.999144
31.1139,0.999435
31.1389,0.999481
31.164,1.000749
31.189,0.999949
31.214,1.000602
31.239,0.999326
31.2641,0.999837
31.2891,0.999535
31.3141,1.000051
31.3392,0.998615
31.3642,0.998889
31.3892,0.998742
31.4143,0.999784
31.4393,0.999096
31.4643,0.999562
31.4894,0.999564
31.5144,0.999319
31.5394,0.9998
31.5645,0.999341
31.5895,0.999832
31.6145,0.999163
31.6395,0.999614
31.6646,0.999687
31.6896,0.998796
31.7146,0.999481
31.7397,0.99929
31.7647,0.999106
31.7897,1.000407
31.8148,0.999775
31.8398,0.999867
31.8648,1.000163
31.8899,0.999698
31.9149,0.999195
31.9399,1.000003
31.965,0.999024
31.99,0.998927
32.015,0.999556
32.0401,0.99969
32.0651,0.999134
32.0901,0.999237
32.1151,0.999119
32.1402,0.999596
32.1652,0.999401
32.1902,0.999239
32.2153,0.999371
32.2403,0.999835
32.2653,0.999369
32.2904,0.999349
32.3154,0.999272
32.3404,1.000025
32.3655,0.999627
32.3905,0.99989
32.4155,0.999532
32.4406,0.998783
32.4656,0.999242
32.4906,0.999473
32.5156,0.999897
32.5407,0.998448
32.5657,0.999677
32.5907,0.999864
32.6158,0.998997
32.6408,0.998804
32.6658,1.000655
32.6909,0.999391
32.7159,0.999117
32.7409,0.999455
32.766,0.999798
32.791,0.999107
32.816,0.99995
32.8411,0.998738
32.8661,0.999352
32.8911,0.999415
32.9161,0.999992
32.9412,0.999345
32.9662,0.999354
32.9912,0.99927
33.0163,0.998429
33.0413,0.999195
33.0663,1.000299
33.0914,0.999337
33.1164,0.999707
33.1414,0.999272
33.1665,0.999499
33.1915,0.999291
33.2165,0.999072
33.2416,0.999573
33.2666,0.999092
33.2916,0.999798
33.3166,0.999674
33.3417,0.999086
33.3667,0.9991
33.3917,0.999894
33.4168,0.999835
33.4418,0.999253
33.4668,0.999332
33.4919,0.999281
33.5169,0.999955
33.5419,0.999729
33.567,0.999598
33.592,0.999041
33.617,0.998983
33.6421,0.999781
33.6671,1.000073
33.6921,0.998315
33.7171,0.998765
33.7422,0.999661
33.7672,0.99931
33.7922,0.999029
33.8173,0.999679
33.8423,0.998877
33.8673,0.999771
33.8924,0.999234
33.9174,1.000073
33.9424,0.999329
33.9675,0.999801
33.9925,0.99923
34.0175,0.999021
34.0426,0.999174
34.0676,0.999438
34.0926,0.9988
34.1176,0.999858
34.1427,0.999404
34.1677,0.998482
34.1927,0.998823
34.2178,0.998961
34.2428,0.998972
34.2678,0.999495
34.2929,0.999341
34.3179,0.999578
34.3429,0.999134
34.368,0.999808
34.393,0.999143
34.418,0.999097
34.4431,0.99961
34.4681,0.99902
34.4931,0.999794
34.5181,1.000033
34.5432,0.999812
34.5682,0.999089
34.5932,0.999224
34.6183,0.999664
34.6433,0.999351
34.6683,0.999985
34.6934,0.999994
34.7184,0.999888
34.7434,1.000082
34.7685,0.999105
34.7935,0.999191
34.8185,0.999672
34.8436,1.000163
34.8686,0.99908
34.8936,0.999353
34.9186,0.999644
34.9437,0.999406
34.9687,0.99857
34.9937,0.999226
35.0188,0.999267
35.0438,0.999301
35.0688,0.999049
35.0939,0.999353
35.1189,0.998597
35.1439,0.999087
35.169,0.999234
35.194,0.999433
35.219,0.999765
35.2441,0.999217
35.2691,0.999664
35.2941,0.999337
35.3191,0.99892
